2025-12-02,307.8800
2025-12-03,312.1300
2025-12-04,316.1000
2025-12-05,315.0400
2025-12-08,315.2100
2025-12-09,300.5100
2025-12-10,310.1100
2025-12-11,317.3800
2025-12-12,318.5200
2025-12-15,320.0200
2025-12-16,315.5500
2025-12-17,314.9800
2025-12-18,313.0000
2025-12-19,317.2100
2025-12-22,323.0900
2025-12-23,325.9300
2025-12-24,329.1700
2025-12-26,327.9100
2025-12-29,323.7500
2025-12-30,323.4200
2025-12-31,322.2200
2026-01-02,325.4800
2026-01-05,334.0400
2026-01-06,334.6100
2026-01-07,326.9900
2026-01-08,329.7900
2026-01-09,329.1900
2026-01-12,324.4900
2026-01-13,310.9000
2026-01-14,307.8700
2026-01-15,309.2600
2026-01-16,312.4700
2026-01-20,302.7400
2026-01-21,302.0400
2026-01-22,303.6300
2026-01-23,297.7200
2026-01-26,301.0400
2026-01-27,300.3100
2026-01-28,300.7700
2026-01-29,306.4200
2026-01-30,305.8900
2026-02-02,308.1400
2026-02-03,314.8500
2026-02-04,317.2700
2026-02-05,310.1600
2026-02-06,322.4000
2026-02-09,322.1000
2026-02-10,318.2800
2026-02-11,310.8200
2026-02-12,302.6400
2026-02-13,302.5500
2026-02-17,307.1300
2026-02-18,308.7800
2026-02-19,308.0500
2026-02-20,310.7900
2026-02-23,297.6700
2026-02-24,297.3000
2026-02-25,303.3000
2026-02-26,306.1300
2026-02-27,300.3000
2026-03-02,297.5600
2026-03-03,300.2600
2026-03-04,299.3900
2026-03-05,293.5500
2026-03-06,289.4800
2026-03-09,289.9200
2026-03-10,288.7300
2026-03-11,287.5200
2026-03-12,282.8900
2026-03-13,283.4400
2026-03-16,286.1600
2026-03-17,286.8900
2026-03-18,287.7400
2026-03-19,287.9700
2026-03-20,286.5600
2026-03-23,289.9100
2026-03-24,292.4000
2026-03-25,295.4200
2026-03-26,291.6600
2026-03-27,282.8400
2026-03-30,283.7700
2026-03-31,294.1600
2026-04-01,295.3800
2026-04-02,294.6000
2026-04-06,295.4500
2026-04-07,297.4000
2026-04-08,307.9700
2026-04-09,310.3300
2026-04-10,309.8700
2026-04-13,313.6800
2026-04-14,311.1200
2026-04-15,305.9300
2026-04-16,309.9500
2026-04-17,310.2900
2026-04-20,316.9900
2026-04-21,313.0000
2026-04-22,313.0200
2026-04-23,311.6900
2026-04-24,308.2800
2026-04-27,311.7250
