2025-12-02,490.0000
2025-12-03,477.7300
2025-12-04,480.8400
2025-12-05,483.1600
2025-12-08,491.0200
2025-12-09,492.0200
2025-12-10,478.5600
2025-12-11,483.4700
2025-12-12,478.5300
2025-12-15,474.8200
2025-12-16,476.3900
2025-12-17,476.1200
2025-12-18,483.9800
2025-12-19,485.9200
2025-12-22,484.9200
2025-12-23,486.8500
2025-12-24,488.0200
2025-12-26,487.7100
2025-12-29,487.1000
2025-12-30,487.4800
2025-12-31,483.6200
2026-01-02,472.9400
2026-01-05,472.8500
2026-01-06,478.5100
2026-01-07,483.4700
2026-01-08,478.1100
2026-01-09,479.2800
2026-01-12,477.1800
2026-01-13,470.6700
2026-01-14,459.3800
2026-01-15,456.6600
2026-01-16,459.8600
2026-01-20,454.5200
2026-01-21,444.1100
2026-01-22,451.1400
2026-01-23,465.9500
2026-01-26,470.2800
2026-01-27,480.5800
2026-01-28,481.6300
2026-01-29,433.5000
2026-01-30,430.2900
2026-02-02,423.3700
2026-02-03,411.2100
2026-02-04,414.1900
2026-02-05,393.6700
2026-02-06,401.1400
2026-02-09,413.6000
2026-02-10,413.2700
2026-02-11,404.3700
2026-02-12,401.8400
2026-02-13,401.3200
2026-02-17,396.8600
2026-02-18,399.6000
2026-02-19,398.4600
2026-02-20,397.2300
2026-02-23,384.4700
2026-02-24,389.0000
2026-02-25,400.6000
2026-02-26,401.7200
2026-02-27,392.7400
2026-03-02,398.5500
2026-03-03,403.9300
2026-03-04,405.2000
2026-03-05,410.6800
2026-03-06,408.9600
2026-03-09,409.4100
2026-03-10,405.7600
2026-03-11,404.8800
2026-03-12,401.8600
2026-03-13,395.5500
2026-03-16,399.9500
2026-03-17,399.4100
2026-03-18,391.7900
2026-03-19,389.0200
2026-03-20,381.8700
2026-03-23,383.0000
2026-03-24,372.7400
2026-03-25,371.0400
2026-03-26,365.9700
2026-03-27,356.7700
2026-03-30,358.9600
2026-03-31,370.1700
2026-04-01,369.3700
2026-04-02,373.4600
2026-04-06,372.8800
2026-04-07,372.2900
2026-04-08,374.3300
2026-04-09,373.0700
2026-04-10,370.8700
2026-04-13,384.3700
2026-04-14,393.1100
2026-04-15,411.2200
2026-04-16,420.2600
2026-04-17,422.7900
2026-04-20,418.0700
2026-04-21,424.1600
2026-04-22,432.9200
2026-04-23,415.7500
2026-04-24,424.6200
2026-04-27,424.8200
