2025-12-02,40.6100
2025-12-03,40.6700
2025-12-04,41.2600
2025-12-05,41.6900
2025-12-08,41.3000
2025-12-09,40.1400
2025-12-10,39.9200
2025-12-11,40.2200
2025-12-12,40.8900
2025-12-15,40.8000
2025-12-16,40.7500
2025-12-17,40.8800
2025-12-18,40.4100
2025-12-19,39.8200
2025-12-22,39.9800
2025-12-23,39.9200
2025-12-24,40.3200
2025-12-26,40.4800
2025-12-29,40.4800
2025-12-30,40.7000
2025-12-31,40.7300
2026-01-02,40.5200
2026-01-05,40.2300
2026-01-06,40.3000
2026-01-07,40.1300
2026-01-08,40.5700
2026-01-09,40.4600
2026-01-12,39.8400
2026-01-13,39.0100
2026-01-14,39.8300
2026-01-15,39.3600
2026-01-16,38.9100
2026-01-20,39.0800
2026-01-21,39.2400
2026-01-22,39.4800
2026-01-23,39.5200
2026-01-26,39.6200
2026-01-27,39.3200
2026-01-28,39.4100
2026-01-29,39.8100
2026-01-30,44.5200
2026-02-02,44.6100
2026-02-03,46.2500
2026-02-04,47.0100
2026-02-05,47.1000
2026-02-06,46.3100
2026-02-09,47.0200
2026-02-10,47.3900
2026-02-11,48.9700
2026-02-12,49.4600
2026-02-13,49.0100
2026-02-17,48.9300
2026-02-18,48.0500
2026-02-19,48.6400
2026-02-20,49.2500
2026-02-23,49.6800
2026-02-24,49.8600
2026-02-25,49.2300
2026-02-26,48.8900
2026-02-27,50.1400
2026-03-02,49.9800
2026-03-03,50.8700
2026-03-04,51.2000
2026-03-05,51.1800
2026-03-06,51.1200
2026-03-09,50.4500
2026-03-10,50.7100
2026-03-11,50.6800
2026-03-12,50.6300
2026-03-13,51.3800
2026-03-16,50.9700
2026-03-17,50.5200
2026-03-18,49.5900
2026-03-19,49.4800
2026-03-20,49.9800
2026-03-23,50.5800
2026-03-24,50.9100
2026-03-25,50.3700
2026-03-26,50.7400
2026-03-27,50.3100
2026-03-30,50.3000
2026-03-31,50.2000
2026-04-01,49.3900
2026-04-02,49.4000
2026-04-06,49.1500
2026-04-07,48.6200
2026-04-08,48.0400
2026-04-09,47.7800
2026-04-10,46.0400
2026-04-13,45.4200
2026-04-14,45.4800
2026-04-15,45.0300
2026-04-16,46.7800
2026-04-17,46.5500
2026-04-20,46.4400
2026-04-21,46.2700
2026-04-22,45.9800
2026-04-23,47.2200
2026-04-24,46.3800
2026-04-27,47.0800
