2025-12-02,205.3800
2025-12-03,202.5400
2025-12-04,201.8700
2025-12-05,201.8900
2025-12-08,206.2700
2025-12-09,200.3700
2025-12-10,198.7200
2025-12-11,200.7100
2025-12-12,204.3800
2025-12-15,205.5000
2025-12-16,206.7100
2025-12-17,206.3300
2025-12-18,208.2700
2025-12-19,214.0800
2025-12-22,216.8400
2025-12-23,216.8500
2025-12-24,218.1600
2025-12-26,216.4400
2025-12-29,217.2500
2025-12-30,218.5000
2025-12-31,217.1200
2026-01-02,227.7700
2026-01-05,228.1300
2026-01-06,229.8400
2026-01-07,228.1200
2026-01-08,227.3800
2026-01-09,234.5300
2026-01-12,239.8100
2026-01-13,244.5500
2026-01-14,242.6100
2026-01-15,247.7400
2026-01-16,247.6800
2026-01-20,249.0000
2026-01-21,250.0700
2026-01-22,251.4100
2026-01-23,252.1500
2026-01-26,248.4300
2026-01-27,244.5600
2026-01-28,241.5900
2026-01-29,234.0400
2026-01-30,233.7200
2026-02-02,233.0200
2026-02-03,233.1500
2026-02-04,235.9500
2026-02-05,236.9500
2026-02-06,243.0300
2026-02-09,244.7100
2026-02-10,242.5900
2026-02-11,236.2600
2026-02-12,239.3500
2026-02-13,242.9600
2026-02-17,244.0400
2026-02-18,238.9300
2026-02-19,233.7100
2026-02-20,232.0300
2026-02-23,230.4400
2026-02-24,233.3900
2026-02-25,230.3600
2026-02-26,229.4100
2026-02-27,227.5300
2026-03-02,229.7400
2026-03-03,224.1200
2026-03-04,227.3100
2026-03-05,222.0600
2026-03-06,231.1100
2026-03-09,225.0000
2026-03-10,217.7600
2026-03-11,214.1000
2026-03-12,204.7600
2026-03-13,209.8900
2026-03-16,213.4700
2026-03-17,210.8200
2026-03-18,205.9900
2026-03-19,201.1800
2026-03-20,195.1200
2026-03-23,198.4100
2026-03-24,196.4200
2026-03-25,199.6100
2026-03-26,194.3600
2026-03-27,190.5200
2026-03-30,189.2100
2026-03-31,199.0300
2026-04-01,207.3200
2026-04-02,208.2200
2026-04-06,212.3000
2026-04-07,210.0000
2026-04-08,217.8000
2026-04-09,220.0600
2026-04-10,217.6300
2026-04-13,222.1400
2026-04-14,223.7700
2026-04-15,223.9300
2026-04-16,218.8800
2026-04-17,223.3800
2026-04-20,225.0800
2026-04-21,219.1600
2026-04-22,231.2800
2026-04-23,234.1500
2026-04-24,232.4400
2026-04-27,231.3400
